CarAge,Mileage,EngineSize,HorsePower,FuelEfficiency,BrandValue,OwnerCount,Price
4,248896,2.2,463,12.9,9,2,4804701.6
11,161877,2.3,343,14.1,4,2,3238676.89
13,227751,1.0,347,12.0,7,4,3124189.43
9,16874,3.8,152,27.8,8,1,4107388.0
13,229137,1.5,127,11.7,2,2,1786205.33
1,91402,4.1,122,27.4,7,1,4314069.85
11,19079,3.0,70,20.6,3,5,2533021.51
5,185922,4.1,285,27.1,8,5,4349875.18
10,77779,3.3,386,18.4,6,1,4702835.65
0,100408,1.3,297,28.4,3,5,3920134.31
2,145090,4.1,323,12.7,8,5,4917859.71
4,125606,1.3,228,20.2,3,5,3133052.81
3,185572,2.9,356,10.8,9,3,4407798.55
2,125062,1.7,135,17.8,3,3,3391785.67
9,17100,4.0,472,20.5,1,1,4584631.15
12,62021,4.6,378,21.3,2,1,4219444.07
4,155872,3.2,164,16.0,4,4,3602241.78
10,133126,3.1,322,9.7,2,3,3215283.59
7,199472,4.1,219,22.4,4,1,3750166.82
10,97446,1.0,92,18.7,4,3,2592749.92
3,34437,4.7,313,11.0,4,4,4281278.52
0,239196,1.8,284,28.6,1,1,3609076.96
10,212609,4.9,468,29.0,9,1,5458396.67
6,182747,3.9,479,26.8,7,1,5155328.31
7,156014,4.1,200,26.6,2,1,3656533.22
2,25862,3.6,412,10.2,3,2,4917104.4
5,16669,2.9,217,29.9,8,3,4784913.15
1,126219,3.3,450,16.8,7,3,5001276.51
6,189844,1.2,178,11.6,4,3,2690699.07
14,20916,3.5,109,25.9,4,4,3015138.69
7,15878,3.5,190,13.0,9,2,4320726.1
5,7985,4.6,364,19.6,5,3,4997101.26
5,233977,3.0,189,10.8,5,3,3203367.55
4,209720,1.3,87,18.4,7,1,2936012.02
7,46235,2.2,238,20.3,1,1,3644861.66
0,23931,3.6,267,17.8,3,1,4337365.5
9,97876,2.0,480,9.5,2,3,3916738.41
3,5336,2.1,212,18.7,6,1,4137314.75
14,47933,4.3,106,18.3,6,3,3043515.59
3,220971,3.3,255,13.8,1,4,3030986.94
2,50536,3.0,330,28.3,6,4,4827769.42
2,74504,2.3,300,17.2,2,5,3952927.12
3,104214,3.9,323,27.0,4,2,4681866.7
10,187220,2.2,398,10.4,6,1,4003535.25
0,118936,3.9,460,15.0,3,1,5287514.22
13,21279,1.3,366,11.9,3,2,3246768.97
10,204737,4.5,79,17.0,3,2,2811428.69
12,108751,3.0,479,10.5,4,5,4034620.91
10,109433,2.8,393,17.7,9,2,4528904.73
1,76386,3.4,299,15.8,4,3,4407262.51
8,91124,3.5,93,12.9,4,1,3079568.95
9,110750,1.5,147,22.1,4,2,3046432.28
1,82485,4.0,494,28.9,7,3,5614987.03
4,79055,2.1,262,12.6,5,2,4093263.35
8,96911,4.6,470,23.7,2,3,4638117.64
8,103618,4.3,178,24.3,7,4,3563451.81
7,213345,2.4,349,19.0,3,3,3589856.26
0,202742,4.2,480,27.7,1,5,4596663.01
0,212546,2.4,332,29.3,9,3,4512131.95
8,190100,1.4,398,16.0,5,2,3886269.56
12,226094,4.8,432,22.3,1,4,3898422.91
10,118892,3.6,424,22.6,1,4,3959970.96
7,227704,2.8,447,16.9,1,3,3480465.36
9,242723,2.6,337,15.0,9,2,3952543.88
8,76128,2.3,410,28.5,8,4,4625183.8
6,154180,4.9,328,25.4,6,3,4759199.33
2,57495,1.5,404,10.5,6,3,4886084.83
2,87806,2.3,154,10.6,6,3,3419941.4
1,98185,2.9,79,28.3,4,4,3888832.59
4,212605,2.9,358,9.8,5,1,3839446.89
11,235097,2.9,371,23.1,3,2,3446454.39
11,192902,1.7,128,13.0,3,5,2288238.06
2,210712,1.6,377,8.8,7,5,3877616.49
13,188581,2.0,331,9.3,5,2,3055757.02
5,202478,4.7,455,16.2,8,1,4855598.87
1,230292,1.5,354,9.7,5,2,3700275.93
11,175591,4.0,188,21.1,4,3,3049576.01
2,54649,4.0,237,22.2,3,2,4463213.14
4,170596,4.2,422,16.2,2,2,4706989.23
11,232565,4.5,258,24.3,3,4,3155017.29
10,169957,2.1,320,18.8,7,5,3500013.13
10,180441,1.9,393,17.5,8,5,3706096.34
0,237204,2.9,482,17.0,5,3,4534154.51
12,100402,2.1,298,17.5,1,3,2872464.97
0,35676,3.9,259,29.3,3,4,4409146.04
9,69093,3.5,385,23.0,4,3,4350208.05
8,183836,4.5,193,14.9,4,1,3399726.82
6,186871,1.3,153,24.1,1,4,2520300.06
0,84414,4.7,366,15.3,9,4,5415779.21
14,241368,2.2,284,10.8,4,2,2716018.95
11,98095,3.0,306,18.5,2,2,3362528.79
13,248154,2.8,182,24.5,9,1,3338629.57
7,77307,4.0,286,16.3,4,4,3703378.57
2,218134,2.7,390,27.1,4,4,4162007.6
7,100432,4.8,315,16.5,6,2,4758529.81
14,36923,4.6,404,15.7,8,5,4559806.11
4,122449,4.5,388,30.0,5,5,4544918.44
0,237811,1.3,473,18.6,8,2,4554069.6
6,240998,4.4,443,25.7,1,3,4165516.66
4,214460,4.1,106,25.7,4,4,3171127.31
5,52574,1.4,133,28.4,1,1,3338638.68
5,179463,1.4,288,9.9,3,5,3303723.35
7,126757,1.4,411,14.0,7,3,4108386.7
8,58664,1.0,458,24.9,1,4,3983706.32
1,72384,3.2,103,20.4,5,3,3621963.02
8,36027,4.9,108,20.3,1,4,3276743.99
11,171536,2.8,136,11.7,6,4,2585137.04
14,39485,3.2,278,14.2,9,2,3996201.86
10,155528,4.9,387,19.5,3,2,4111944.17
9,210867,2.0,413,14.1,6,1,4034744.6
8,40554,4.4,221,12.6,4,1,4140749.12
12,51922,3.2,456,9.9,6,3,4606824.88
9,18409,3.3,434,11.4,2,2,4381186.15
14,205399,2.4,268,24.9,4,4,2992372.5
9,227472,3.2,158,23.8,7,2,3187642.97
6,41639,1.3,317,9.0,6,4,3765956.7
0,236182,4.1,392,12.5,9,2,4769836.58
6,199699,2.1,148,20.3,7,4,3199190.17
9,219496,4.6,354,15.1,1,3,3284430.31
4,24692,2.5,399,26.1,6,2,5134366.98
5,94037,1.6,101,25.3,3,5,2855568.57
9,214912,3.8,156,27.6,8,5,3323361.96
6,190272,1.7,108,20.4,1,4,2504283.03
13,229135,4.0,462,15.7,2,3,3431026.39
14,193487,4.9,170,21.3,3,4,2817738.42
4,23074,4.1,313,10.0,3,3,4617542.73
6,151621,1.1,301,8.2,7,1,3677554.92
8,34963,3.4,467,8.4,8,2,4842641.63
2,227528,3.8,137,17.0,9,3,3742433.47
7,232434,4.3,261,13.0,7,4,3912034.47
1,237679,1.2,473,11.5,8,1,4542696.38
10,57265,2.9,97,21.5,6,4,2929718.01
6,21061,3.1,339,29.9,2,5,4189283.81
12,194298,1.7,497,11.9,1,5,3128894.57
1,164882,2.3,295,20.0,3,2,3640914.61
14,196078,2.8,146,10.6,9,2,2981816.74
13,118502,4.3,292,28.6,7,1,4332701.26
3,27800,4.7,441,14.4,2,5,4975451.45
6,121192,3.5,236,27.3,1,3,3743946.42
2,245031,2.6,353,14.2,2,5,3536952.44
1,112228,2.0,261,25.7,3,2,4235579.17
10,211548,4.9,158,12.6,6,4,3074102.71
9,205532,4.9,101,14.4,9,1,3505481.35
6,193839,4.7,206,12.2,8,5,3644932.76
0,33054,4.1,225,13.8,9,3,4665520.87
13,211391,2.3,319,26.4,8,3,3486448.82
14,238861,4.3,164,22.1,7,3,3349299.55
7,181469,2.6,86,16.9,6,1,3241096.51
2,18233,2.3,186,29.4,8,3,4560569.17
11,247277,4.0,402,18.2,6,3,3884886.18
11,226092,1.3,380,29.3,2,5,3057536.99
12,161140,1.2,79,12.3,9,1,2900074.85
1,70727,2.8,149,27.9,9,4,4309666.01
2,95610,2.8,203,8.3,3,4,3662267.67
4,75453,4.6,272,20.0,9,3,4756582.97
10,109135,1.5,185,17.3,2,2,2757497.58
7,161904,1.5,289,19.6,3,1,3571388.42
9,113464,1.6,322,20.2,6,2,3718297.52
6,222314,1.1,238,16.6,4,1,3164298.48
6,18682,1.3,404,30.0,8,1,4878905.41
11,228370,3.6,385,29.5,1,5,3541917.32
6,159455,2.7,274,29.2,6,3,3872085.54
14,63160,4.1,367,29.5,2,5,4121904.78
7,229404,5.0,441,25.4,6,2,4777151.67
0,28666,3.6,317,29.7,1,2,4861675.68
3,63817,1.2,434,27.6,2,4,4401449.86
12,96198,1.4,140,17.2,9,5,2876200.45
5,246767,4.5,225,25.3,6,5,3825344.6
8,170714,3.1,171,28.1,8,5,3684428.22
12,46830,4.3,82,23.7,7,4,3149756.96
1,239139,4.4,340,17.3,9,5,4653738.31
0,15234,4.7,361,9.4,9,5,5379084.47
12,62616,4.8,289,25.8,4,5,3970617.66
9,14221,3.2,84,29.0,7,5,3707414.18
11,147482,2.4,307,16.0,5,2,3639995.66
13,216127,4.8,186,11.3,7,3,3342616.4
1,197485,3.2,400,15.2,4,2,4521010.44
6,6051,1.3,125,20.8,1,5,2832803.98
2,115529,3.6,420,15.0,4,1,4502693.83
9,211373,3.4,201,21.4,3,1,3395179.4
1,81918,4.6,295,29.3,9,4,4826726.06
13,83116,3.6,377,22.8,5,2,4406787.43
10,127226,2.4,463,16.0,4,4,4173461.15
6,192635,4.9,291,28.6,8,4,4752377.99
12,233931,4.2,242,20.4,5,1,3418063.73
12,49757,3.5,409,10.8,3,2,4163774.01
1,126008,2.2,354,19.0,2,3,4121186.9
2,213547,2.5,378,22.4,8,2,4628727.72
10,187329,3.7,226,26.4,2,4,3035302.91
6,231572,1.3,220,28.6,8,5,3330670.9
13,136379,2.0,254,15.0,5,4,2864886.69
3,61889,3.9,247,11.4,8,2,4572266.59
12,204967,2.9,90,9.6,5,1,2457251.87
13,231256,2.6,181,24.2,1,2,2418205.69
0,40944,1.6,240,25.5,2,3,3994123.56
12,104555,2.8,207,17.0,6,5,3080625.3
13,43134,4.1,302,16.7,3,5,3711030.13
4,163395,2.1,401,29.0,8,4,4674051.56
11,207834,1.0,99,28.2,5,2,2476938.81
8,223297,3.7,450,13.1,3,1,4001341.73
7,232579,4.9,376,25.2,7,3,4627263.01
11,30954,3.4,230,21.7,8,4,3860069.14
14,191093,1.5,471,11.4,4,2,3433306.13
8,94959,2.3,147,15.8,9,1,3657884.83
9,231999,4.5,347,11.9,6,2,4143026.33
13,215938,1.9,389,14.5,1,1,2906512.36
8,206499,3.4,90,21.5,5,2,2796704.15
14,9992,2.6,454,16.3,5,2,4054089.75
6,6961,1.8,432,16.7,7,4,4827548.73
3,17497,4.3,441,19.9,7,2,5533417.65
4,168623,4.0,449,9.9,6,2,4862292.85
0,212456,3.6,212,24.3,8,4,4253868.18
13,191827,1.9,105,16.8,2,4,2086723.9
0,18255,1.4,372,18.6,7,5,4794450.88
2,140639,3.3,283,29.4,7,5,4328687.68
12,53847,3.2,101,15.6,4,4,2867261.03
13,240889,1.8,255,22.3,2,3,2608016.42
7,184075,1.2,243,16.6,4,1,3142522.18
13,25389,1.3,123,27.7,4,4,2788958.06
1,180595,5.0,230,26.6,6,5,4145463.69
3,128802,4.1,319,13.3,7,2,4436220.18
1,66576,4.7,320,23.2,3,4,4485205.94
13,48919,1.8,492,9.4,1,4,3769526.72
4,218175,4.8,348,29.2,3,5,4340469.73
8,8358,1.6,240,15.7,9,5,3694589.19
0,93535,3.0,252,26.3,1,3,4096062.03
4,243966,4.3,71,15.0,8,5,3258176.16
13,212596,2.4,263,21.9,2,5,2584816.27
14,110982,2.7,235,29.6,6,5,3537286.34
8,233129,1.5,316,27.3,3,2,3115542.27
14,10698,1.5,482,11.5,7,4,4191772.14
0,71809,3.5,313,20.0,2,4,3969737.26
8,98079,3.7,179,15.7,4,5,3375107.08
7,60805,4.1,449,17.6,9,3,5145796.21
3,167421,3.2,392,15.4,6,5,4106380.29
11,212849,3.6,140,15.4,4,3,2799554.49
10,186320,1.1,233,19.9,2,4,2586010.61
9,80033,1.6,354,12.2,9,3,4100854.49
4,243483,4.9,444,19.8,4,3,4793666.76
12,103239,1.3,490,14.1,9,1,4388598.59
4,135407,3.7,182,14.4,2,3,3520371.89
10,49041,1.7,297,24.3,7,3,4079772.01
11,36954,3.9,370,8.7,5,2,4177262.78
5,13002,3.8,85,16.4,8,4,3862264.22
6,74783,1.9,100,17.0,8,5,3524462.48
7,112524,2.1,231,18.7,4,1,3403459.3
14,223306,3.6,375,22.7,4,3,3601821.62
13,129857,2.6,262,16.1,8,2,3567245.67
7,24738,1.8,279,12.7,3,2,3906888.71
10,15703,3.9,447,27.5,7,5,4980330.86
13,118776,1.6,301,29.6,8,5,3692534.96
12,185494,4.4,496,8.4,8,4,4245440.19
1,219178,3.1,253,20.0,4,3,3500841.1
8,197971,1.4,84,15.5,9,2,2699201.16
6,148464,3.8,374,14.1,4,1,4259876.14
3,49724,3.1,278,15.4,8,4,4468701.92
3,37299,2.2,241,22.1,6,3,4393444.86
10,20641,2.7,335,12.2,5,5,3838128.73
7,84534,2.2,89,28.1,4,3,3113471.93
3,11305,2.1,139,18.3,5,5,3635519.14
12,234334,1.7,77,15.2,1,3,1614272.72
14,23782,2.5,498,24.8,7,1,4829908.14
5,83257,2.0,103,8.4,8,4,3435903.16
4,241371,3.7,293,17.5,9,5,4151265.68
2,82963,3.7,248,15.8,3,1,4305092.1
12,248158,3.0,315,15.4,9,2,3686509.05
13,126987,4.1,329,15.4,5,1,4131107.62
9,156638,4.4,177,8.7,6,1,3352725.98
10,129591,3.3,311,11.3,1,1,3823819.61
1,72766,3.5,492,11.1,9,5,5635653.28
8,11511,2.1,93,29.7,9,2,3967687.89
9,119816,4.6,285,8.5,6,4,4102545.17
8,243837,1.1,124,11.7,8,1,2893440.55
0,162249,2.4,95,29.4,4,5,3132736.55
9,9765,3.9,350,21.8,5,5,4249754.0
2,156426,1.3,361,17.9,5,4,4152103.45
7,28929,1.7,396,9.7,7,3,4495349.95
5,164892,3.4,255,22.7,7,2,4270694.3
4,116576,3.2,81,11.0,7,2,3452268.81
4,165595,4.0,198,22.8,5,1,3769621.96
5,76088,4.3,441,29.5,4,3,5065716.85
14,202235,1.5,478,19.7,8,2,4101999.57
6,82525,1.1,277,12.7,1,1,3320949.3
0,18780,3.8,202,21.8,1,3,4171946.5
8,11589,2.2,408,19.3,6,5,4467240.97
2,170884,3.5,265,19.7,2,1,3874546.9
3,98664,1.6,331,18.5,3,3,3851421.63
9,182011,2.9,351,22.8,4,4,4028223.32
0,187565,3.0,438,20.6,2,2,4832095.01
12,109188,3.3,172,29.7,7,1,3790457.35
10,98326,3.1,189,26.2,1,5,3064276.66
9,45953,3.0,252,13.8,3,1,3546435.91
2,70785,2.3,492,24.0,2,2,5082740.33
1,24309,1.3,78,12.7,9,2,3950869.44
1,59195,1.4,114,25.2,8,3,3826743.73
13,30901,2.7,313,11.2,3,5,3213141.9
0,159648,2.4,339,18.4,5,3,4419093.98
7,167580,3.1,181,25.4,3,5,3300447.2
2,210783,2.2,124,14.2,6,1,3216645.08
2,30464,3.8,462,26.4,5,1,5665914.45
5,196353,4.5,84,22.2,2,3,2903825.01
12,21260,2.2,106,16.7,8,4,2976218.09
7,129997,1.8,247,17.3,6,2,3642239.01
12,40440,1.5,196,28.4,3,3,2986521.84
14,100082,3.5,186,12.8,1,3,2760266.89
8,110583,2.8,409,23.3,5,1,4245435.97
8,61683,1.8,141,23.6,2,2,2928395.96
3,129206,3.6,421,28.3,2,3,4813247.8
13,177502,1.6,180,23.7,9,1,3274871.3
4,138059,3.2,218,20.9,7,1,4200179.09
1,161177,3.1,254,27.9,6,3,4232146.75
10,83484,3.9,174,26.2,1,3,3252604.47
8,149098,1.2,216,23.8,2,1,3015991.89
7,73309,4.6,290,8.7,7,3,4708639.2
2,50927,3.8,383,16.2,3,2,4863684.31
10,211486,1.9,420,21.9,2,1,3521050.63
11,193607,1.7,443,19.5,6,1,3987541.93
12,47946,2.7,75,15.0,8,3,2815081.75
8,131503,4.3,329,11.2,8,3,4057924.27
2,192633,4.4,368,20.2,2,3,4568508.1
8,146449,3.1,418,14.3,6,2,4406206.28
1,58592,4.4,111,13.1,5,1,4008985.77
11,143419,1.0,328,16.8,7,4,3429764.83
9,38776,1.1,454,25.3,4,2,4371546.84
8,139855,4.6,340,18.7,2,2,4059073.52
14,60798,4.1,116,12.8,3,1,3113768.15
7,140370,2.8,154,10.6,9,4,3518205.59
8,75204,4.0,243,19.0,8,1,4289950.37
4,91207,4.8,127,25.5,9,2,4128546.96
10,105356,4.1,268,22.4,5,3,3749585.31
10,191233,4.4,278,13.1,5,1,3830569.42
1,65652,4.0,317,17.6,7,1,5289358.64
7,170556,1.7,280,26.8,7,3,3644640.06
11,234686,4.3,108,11.9,1,4,2106075.2
14,134572,1.8,321,19.7,5,4,3164926.58
5,248767,4.6,200,15.8,8,1,4196359.93
7,25922,2.8,483,10.7,7,3,5000889.3
10,170100,3.7,360,9.1,2,1,3537860.67
4,247533,3.0,319,20.2,8,3,4082231.2
9,156388,1.4,482,8.5,2,2,3689108.18
1,81996,2.2,121,10.3,1,3,3234131.99
5,153040,4.9,443,15.6,3,1,5081902.26
4,35266,4.8,83,9.0,3,5,3434826.78
11,231817,2.3,488,16.8,6,4,4116612.26
12,160072,5.0,225,10.9,3,1,3151373.76
11,150083,4.4,99,15.7,7,3,3504401.84
4,7866,3.4,159,25.4,8,3,4164540.1
12,117669,1.2,460,21.8,3,4,3901770.03
0,10898,4.6,236,17.8,9,1,5307099.21
1,23395,3.2,420,10.0,1,5,4367099.31
7,175091,4.5,138,21.6,3,2,3445894.83
12,239315,4.3,232,11.6,3,5,2783692.9
13,9006,4.3,311,9.7,7,2,4099723.54
12,170465,3.8,452,22.6,5,2,4311215.08
2,15956,2.2,121,28.1,4,1,3666153.48
9,186114,2.3,211,18.1,2,2,2828804.3
2,232271,2.2,132,8.9,7,3,3026022.01
7,142150,1.1,361,27.4,3,2,3759191.54
7,165703,3.3,160,9.5,7,2,3139773.88
1,100676,3.8,221,27.1,7,4,4223825.67
7,126724,4.4,493,16.6,2,4,4455463.93
10,67901,1.6,226,16.0,7,1,3592550.79
12,112227,3.2,378,19.9,6,1,4043830.94
12,205569,1.0,434,29.1,4,3,3645024.91
0,230885,1.4,219,27.8,5,4,3667658.26
5,122192,1.2,397,18.3,8,5,4155303.5
7,177646,3.9,340,23.3,5,1,4487132.42
2,36417,1.3,438,20.8,3,1,4713313.93
7,93020,3.9,138,23.3,2,4,3549169.96
11,88639,2.0,185,26.2,6,4,3218139.39
0,201078,4.5,261,8.8,6,3,4074520.56
10,99881,4.3,73,15.2,7,4,3368570.7
10,247934,4.8,144,29.1,8,2,3376487.6
8,175526,4.5,471,28.9,4,5,4771577.64
12,137659,4.7,367,8.2,8,2,4302116.84
10,126688,4.4,310,12.4,1,2,3524553.05
12,244179,3.8,99,29.9,6,2,2760698.74
8,120584,1.7,212,18.8,6,1,3481311.2
4,190782,2.1,395,20.6,3,2,4166631.26
9,91567,1.9,252,11.7,9,1,3864785.51
3,227820,3.4,85,27.7,5,4,3405966.28
14,80886,3.0,180,13.1,1,5,2347476.39
10,154888,4.5,429,12.2,7,5,4359844.01
5,221896,4.8,270,13.0,3,2,3938411.02
11,34432,2.6,176,28.2,4,5,3101119.14
6,245830,3.0,448,23.5,6,1,4663049.58
4,184689,4.9,231,24.9,8,4,4328402.4
10,77373,2.1,352,16.3,4,2,3854898.77
12,170289,4.2,338,28.0,9,3,4256200.03
9,25884,1.9,224,25.4,8,5,3650003.51
8,10454,3.7,142,24.5,6,5,3738316.62
2,79960,2.0,266,29.4,7,2,4411752.43
14,107421,4.5,312,16.1,8,5,4145882.86
6,243245,3.2,155,21.4,2,5,2823828.39
9,48618,1.7,356,28.0,5,3,4149320.82
9,220020,1.9,328,25.4,7,1,4012600.87
10,198743,3.0,355,20.4,8,2,4061354.17
4,52111,4.8,218,9.7,5,2,4380599.09
13,175685,4.1,424,22.4,3,3,4097576.77
6,221750,3.0,459,19.6,6,3,4403910.01
14,125592,2.4,485,12.1,5,1,4151965.18
1,239000,3.2,495,27.4,8,4,5094496.35
3,64993,4.0,259,15.6,9,2,4946948.46
1,133652,4.1,286,16.5,9,5,4664457.47
13,144920,2.3,485,22.8,6,1,4536832.98
12,83672,3.9,424,18.8,4,2,4358812.57
12,71125,3.6,155,10.0,4,1,3546504.36
11,222516,4.8,285,16.5,9,4,3777879.03
6,122509,4.7,492,10.1,4,2,5046928.3
1,66602,4.2,389,12.2,8,5,5138721.07
12,208117,3.9,187,8.2,9,2,3264882.23
13,242069,2.1,483,12.0,5,1,3459087.12
10,47222,4.4,439,15.3,6,4,4746751.29
0,54223,2.7,484,19.8,3,1,5120190.2
8,246084,2.1,156,28.2,5,1,2970294.89
0,247318,2.5,109,19.9,5,3,3072301.94
7,70333,4.3,230,23.5,2,1,3845327.05
14,188804,1.6,260,15.9,6,4,2659186.9
1,127650,2.8,94,24.5,9,5,3645196.48
11,54420,3.0,489,21.7,7,3,4599564.48
7,80504,1.1,221,18.1,8,1,3838419.97
12,7462,1.8,164,12.3,2,2,2864828.6
2,14460,4.3,492,14.7,9,3,6015288.81
5,104319,4.3,115,21.7,3,4,3367759.14
2,145347,2.2,207,17.4,5,2,3639996.06
13,230285,4.5,357,27.6,7,4,3927965.09
6,149341,4.1,422,13.2,4,2,4601231.98
9,134593,2.7,233,9.6,7,5,3403196.98
8,127672,4.0,481,21.0,8,4,4997925.09
1,202014,4.8,469,27.5,4,2,5316115.46
14,77920,2.8,85,16.0,5,4,2580997.45
11,27553,2.0,87,22.2,3,3,2689612.03
11,160438,4.8,205,13.1,5,4,3475317.03
14,49036,3.4,316,20.3,8,4,3846137.78
13,153441,1.4,317,25.3,3,2,2966124.16
4,147867,3.3,400,27.1,5,4,4583157.67
12,75021,3.0,267,10.3,1,5,3000312.01
5,112205,4.4,70,15.8,2,1,3277338.44
3,204226,3.1,259,22.1,3,3,3643679.95
3,166215,2.0,450,8.8,1,2,4256317.8
3,165497,3.7,363,23.2,9,4,4604727.39
1,93209,3.2,114,19.6,9,4,4066620.65
3,80139,1.9,406,14.3,5,4,4553879.92
10,241304,3.3,454,25.9,4,3,4262240.76
0,10368,4.3,101,14.4,5,1,4453045.16
11,140693,1.1,461,29.8,4,5,3692492.97
5,63829,3.5,187,26.0,5,5,3930833.73
0,134036,2.4,365,23.6,7,2,4821785.26
9,196366,2.2,253,9.3,8,1,3485559.72
5,19719,2.6,260,27.9,2,1,4307432.5
0,34227,2.4,304,25.4,4,3,4891308.43
5,114430,4.3,307,13.0,8,4,4522846.62
9,143638,2.1,285,16.6,7,1,3478226.84
7,17306,3.9,143,13.9,9,4,3760322.66
10,58822,1.4,180,29.7,5,3,3304059.05
1,29042,4.8,172,26.8,6,2,4866508.68
1,151158,3.5,428,28.5,8,2,5228210.68
13,153459,3.8,143,25.4,5,4,2947946.7
14,163114,2.2,489,18.0,9,4,4465344.28
12,94424,2.6,321,12.5,4,1,3556755.99
11,187690,1.9,183,12.6,8,3,3232857.46
3,228122,4.7,448,11.3,3,2,4498592.55
10,154395,3.0,382,20.0,5,1,4230455.53
2,23019,3.5,399,28.2,8,5,5371471.03
3,80426,3.9,408,29.8,7,1,5516217.16
12,45863,2.5,307,14.3,1,4,3566207.16
11,116023,3.9,242,23.3,4,5,3524381.6
6,146355,3.7,148,21.1,2,1,3524596.04
12,154351,3.8,455,18.8,2,3,3848752.29
10,51999,3.0,162,22.6,7,2,3541288.83
0,67780,2.5,119,16.2,3,5,3190794.97
5,27908,1.9,354,28.8,3,3,4187928.98
14,197656,4.3,292,23.5,6,1,3929122.0
14,131278,3.4,150,24.6,6,4,3056885.32
2,118002,2.8,335,13.3,1,4,3859383.69
10,186297,4.8,224,11.7,1,3,3117238.25
9,174024,1.2,442,16.7,6,4,3984457.48
6,105706,4.4,302,24.9,7,2,4763157.9
9,173735,5.0,468,28.7,9,3,5214081.61
1,127019,4.5,385,17.4,4,3,5047350.61
13,114708,4.2,305,25.0,6,4,3751261.78
1,197453,2.5,228,18.3,3,3,3511541.12
12,184001,1.9,474,14.5,4,1,4039036.42
3,14343,3.9,385,24.3,9,5,5506924.6
0,81173,2.2,320,25.6,1,5,4162105.33
2,105260,1.7,383,12.5,5,4,4198282.49
12,175863,4.1,494,14.7,7,2,4695046.12
8,165206,2.3,499,18.9,3,2,4151507.77
6,248438,4.7,370,12.1,2,4,3959488.34
14,183173,4.4,449,28.4,2,4,4152739.43
6,74443,4.4,351,21.0,1,3,4191253.24
12,235183,4.1,171,10.7,5,2,3255200.4
12,62530,4.5,120,12.0,3,5,2762809.81
10,182871,4.2,489,29.0,7,4,4760032.79
3,140899,3.4,121,24.2,1,5,3084256.51
1,101143,2.2,278,24.2,9,5,4491998.89
14,198725,4.6,376,9.6,2,2,3673549.47
13,149771,4.4,200,27.7,8,5,3633846.53
3,238900,2.9,339,17.8,4,3,3773589.11
5,249569,1.2,274,22.5,6,3,3427148.35
10,227491,3.6,288,29.1,9,2,4143508.92
10,119527,1.2,326,10.2,7,3,3642542.48
2,141385,4.7,254,18.6,8,4,4740172.32
0,149670,4.8,214,9.1,7,2,4430898.4
13,116362,1.8,247,19.0,2,5,2837853.46
11,33807,3.7,83,13.5,9,4,3377727.0
7,206495,1.4,315,28.0,1,2,3195500.89
11,205462,3.9,256,16.8,2,5,2800408.81
12,181298,2.4,406,21.9,3,5,3705578.92
4,64550,3.7,328,26.9,3,5,4151523.61
14,216144,2.5,423,29.6,4,5,3555674.89
4,8558,1.6,109,19.1,5,5,3416272.55
10,211380,2.6,158,18.0,6,2,2808756.81
3,55113,1.5,194,9.7,1,3,3361303.58
5,57999,3.3,487,8.3,8,5,4859931.16
2,191950,1.2,420,21.4,6,4,4214197.3
8,172415,3.1,78,9.4,9,2,3268458.56
4,63219,4.5,419,16.4,5,1,4957228.77
2,171258,4.4,153,8.1,7,3,3944272.99
10,173038,4.5,90,21.5,4,4,3060753.49
0,169841,4.7,350,17.4,6,5,4898445.57
9,241495,1.4,427,10.8,6,2,3743671.45
11,58218,1.5,447,14.5,4,2,3945063.91
5,24229,3.2,241,20.5,6,5,4016278.24
14,80209,4.6,94,22.4,8,4,3223866.96
1,32877,4.9,462,18.2,5,2,5204532.14
12,194073,1.2,172,25.7,2,3,2370763.11
2,102137,2.4,259,10.5,9,4,4231820.57
0,43084,1.9,305,9.9,4,5,4152630.83
8,86780,4.0,479,9.0,4,4,4534627.92
7,228964,3.6,382,19.8,7,4,4212612.05
11,152878,1.5,106,23.5,6,1,2809756.24
1,224707,2.9,341,10.9,4,5,3646366.48
14,246249,3.7,362,22.1,6,3,3628746.17
11,42034,4.1,401,18.5,3,5,4190234.68
10,176389,1.1,221,29.7,7,1,3109460.79
7,60468,4.6,351,23.8,6,5,4791819.84
11,155166,3.3,89,22.5,3,5,2477257.95
13,193868,4.2,206,20.5,1,3,2901240.56
8,15589,4.2,428,29.9,5,1,5193089.58
0,62221,1.8,98,29.6,2,5,3086306.49
12,6657,1.4,100,19.8,7,5,2956606.81
4,103300,3.9,88,18.0,7,2,3818561.12
7,122229,1.6,217,18.2,4,5,3307894.72
14,44531,4.4,352,17.4,6,3,4345248.41
10,57227,3.9,419,19.7,1,2,4451566.52
13,8164,4.4,410,14.0,2,1,4437959.91
1,98078,2.2,369,28.4,6,4,4660019.18
3,220045,2.3,232,18.8,2,3,3183660.8
6,46247,3.7,182,26.5,4,1,4181099.68
2,240113,1.1,219,18.5,4,2,3172901.38
12,155673,3.9,399,23.8,9,4,4497456.39
11,230038,4.3,324,15.4,7,1,4167287.02
4,55599,2.7,156,21.7,7,3,3846015.02
7,207617,4.1,468,19.0,1,2,4361394.21
11,140624,1.7,419,16.1,5,3,3681172.58
9,145489,2.3,167,27.4,3,3,3104493.42
2,194651,4.9,466,10.5,3,2,5071600.96
